"roi","i2c2_m","i2c2_r","i2c2_diff","discr_m","discr_r","discr_diff","finger_m","finger_r","finger_diff"
46,0.406370044998041,0.293855166389538,0.112514878608503,0.932679238871899,0.880033129459735,0.0526461094121644,0.44954128440367,0.431192660550459,0.018348623853211
47,0.328896833539207,0.278634531798616,0.0502623017405907,0.882613404689093,0.834570745861068,0.0480426588280244,0.238532110091743,0.36697247706422,-0.128440366972477
48,0.468554256812725,0.403556838995002,0.0649974178177228,0.942777353041115,0.877634835296126,0.0651425177449889,0.504587155963303,0.458715596330275,0.0458715596330275
49,0.320005118779591,0.287815423966785,0.0321896948128055,0.901935057176993,0.843051288615805,0.0588837685611879,0.36697247706422,0.302752293577982,0.0642201834862385
50,0.398116523165501,0.383472555763165,0.0146439674023358,0.952556914712878,0.892355777436423,0.0602011372764555,0.642201834862385,0.486238532110092,0.155963302752294
51,0.311212785200854,0.345635249796055,-0.0344224645952013,0.745722392899812,0.734730716955488,0.0109916759443246,0.055045871559633,0.100917431192661,-0.0458715596330275
52,0.329751226338038,0.36262059290376,-0.0328693665657221,0.808507475365274,0.771324031404677,0.037183443960597,0.229357798165138,0.201834862385321,0.0275229357798165
53,0.242514571956929,0.35349490203242,-0.11098033007549,0.720632787165045,0.740751359157322,-0.0201185719922773,0.0642201834862385,0.0825688073394495,-0.018348623853211
54,0.296065504196811,0.351051418473907,-0.0549859142770957,0.765853295956507,0.744612988564601,0.0212403073919055,0.073394495412844,0.073394495412844,0
55,0.248702240990455,0.386740726628609,-0.138038485638153,0.753733572281959,0.754917648062809,-0.00118407578085,0.110091743119266,0.100917431192661,0.00917431192660551
56,0.344937821265141,0.379290350642007,-0.0343525293768657,0.878072196620584,0.818964413722478,0.0591077828981055,0.256880733944954,0.256880733944954,0
57,0.327440524312942,0.38274761076508,-0.0553070864521372,0.88813150708312,0.842059225123741,0.0460722819593787,0.302752293577982,0.321100917431193,-0.018348623853211
58,0.390962438088103,0.342128834094106,0.0488336039939968,0.814315749235474,0.785372930534221,0.0289428187012531,0.146788990825688,0.18348623853211,-0.036697247706422
59,0.395310853568329,0.383703994999799,0.0116068585685294,0.816609327217125,0.827418875297316,-0.0108095480801902,0.155963302752294,0.256880733944954,-0.100917431192661
60,0.295355685605967,0.369172880979136,-0.0738171953731687,0.852075866188769,0.852587898958867,-0.000512032770097259,0.256880733944954,0.376146788990826,-0.119266055045872
61,0.246617731250507,0.327555051790621,-0.0809373205401135,0.823320166496772,0.861610176690452,-0.0382900101936799,0.18348623853211,0.311926605504587,-0.128440366972477
62,0.286097410978366,0.304612578351077,-0.0185151673727115,0.914127837514934,0.919280167264038,-0.00515232974910396,0.412844036697248,0.559633027522936,-0.146788990825688
63,0.31739154935064,0.383235970041838,-0.0658444206911978,0.935121474685695,0.921636085626911,0.0134853890587835,0.623853211009174,0.596330275229358,0.0275229357798166
64,0.348468781247108,0.361829377508411,-0.0133605962613022,0.909201919809718,0.89223369011213,0.0169682296975875,0.412844036697248,0.403669724770642,0.00917431192660551
65,0.250169514428827,0.258159423328101,-0.00798990889927442,0.770779996586448,0.743716931216931,0.0270630653695171,0.0825688073394495,0.128440366972477,-0.0458715596330275
66,0.224484616176958,0.303007534475801,-0.0785229182988428,0.876845451442226,0.862820676180768,0.0140247752614576,0.26605504587156,0.339449541284404,-0.073394495412844
67,0.445738809738652,0.309849607302152,0.135889202436501,0.962920489296636,0.933252633367312,0.0296678559293239,0.752293577981651,0.669724770642202,0.0825688073394496
68,0.44044654792081,0.367086150684023,0.073360397236787,0.963769962623174,0.92811331974176,0.0356566428814135,0.678899082568807,0.678899082568807,0
69,0.335826453126908,0.341683129615534,-0.00585667648862587,0.946079680598029,0.944964746856949,0.00111493374108063,0.761467889908257,0.688073394495413,0.073394495412844
70,0.381201708428252,0.257492217961506,0.123709490466746,0.938094631328576,0.904264356099219,0.0338302752293578,0.642201834862385,0.541284403669725,0.100917431192661
71,0.329813933285868,0.328835936875873,0.000977996409995463,0.940112130479103,0.935718552654036,0.00439357782506644,0.63302752293578,0.623853211009174,0.00917431192660545
72,0.389834767498437,0.274370287515858,0.115464479982579,0.941201570233828,0.913221112817887,0.0279804574159414,0.532110091743119,0.44954128440367,0.0825688073394495
73,0.449861629099693,0.451540950050212,-0.00167932095051931,0.968357118586476,0.943446313285763,0.0249108053007135,0.807339449541284,0.660550458715596,0.146788990825688
74,0.530827069571674,0.393475413590523,0.13735165598115,0.948659955827387,0.925989636425416,0.0226703194019708,0.724770642201835,0.55045871559633,0.174311926605505
75,0.451081069416871,0.312578495842643,0.138502573574228,0.954850492694529,0.924699180747568,0.0301513119469615,0.761467889908257,0.596330275229358,0.165137614678899
76,0.386090585001565,0.217457306871506,0.168633278130059,0.939390078151546,0.8876301416624,0.0517599364891463,0.596330275229358,0.44954128440367,0.146788990825688
77,0.317855961522494,0.34001578609323,-0.0221598245707361,0.911325603126062,0.914010496671787,-0.00268489354572521,0.44954128440367,0.504587155963303,-0.055045871559633
78,0.536186120121692,0.402428736340495,0.133757383781198,0.952960414542983,0.929939687393816,0.0230207271491675,0.614678899082569,0.577981651376147,0.036697247706422
79,0.555014354758368,0.420585625241968,0.1344287295164,0.963430173292559,0.891915137614679,0.0715150356778798,0.678899082568807,0.477064220183486,0.201834862385321
80,0.576426826121728,0.475033231290253,0.101393594831476,0.956114084267754,0.897150016989467,0.0589640672782875,0.587155963302752,0.44954128440367,0.137614678899083
81,0.500226765983773,0.351450959269948,0.148775806713825,0.959756201155284,0.889228678219504,0.0705275229357798,0.706422018348624,0.486238532110092,0.220183486238532
82,0.457965615872815,0.417065405618246,0.0409002102545694,0.950358902480462,0.944306405028882,0.00605249745157999,0.660550458715596,0.605504587155963,0.055045871559633
83,0.356593290510358,0.38708321389665,-0.0304899233862911,0.953223672981737,0.937393815834183,0.0158298571475547,0.623853211009174,0.605504587155963,0.018348623853211
84,0.327740485830985,0.334165516119461,-0.00642503028847602,0.944656812776079,0.941980971797486,0.0026758409785933,0.651376146788991,0.743119266055046,-0.0917431192660551
85,0.343257912339637,0.416692636319644,-0.0734347239800079,0.924219150025602,0.945293917770982,-0.0210747677453804,0.568807339449541,0.568807339449541,0
86,0.280703360807088,0.333070670957423,-0.0523673101503348,0.940791709140333,0.931702344546381,0.00908936459395171,0.559633027522936,0.63302752293578,-0.073394495412844
87,0.327438393540373,0.279792806780814,0.0476455867595592,0.937339989759345,0.909201919809718,0.0281380699496266,0.623853211009174,0.614678899082569,0.00917431192660556
88,0.288767913458377,0.242543776411627,0.0462241370467492,0.689804147465438,0.650654975251749,0.0391491722136884,0.0458715596330275,0.0458715596330275,0
89,0.295664003259598,0.315619392073491,-0.0199553888138922,0.86962708120965,0.864912504247367,0.00471457696228339,0.229357798165138,0.26605504587156,-0.036697247706422
90,0.438676684372146,0.261311092513103,0.177365591859042,0.760183061501869,0.735543124142661,0.0246399373592077,0.0642201834862385,0.0825688073394495,-0.018348623853211
91,0.303950578325225,0.319399839926712,-0.0154492616014875,0.880461682881038,0.87524422358138,0.00521745929965822,0.26605504587156,0.321100917431193,-0.055045871559633
92,0.31184503836755,0.347312884919704,-0.0354678465521535,0.798131080389145,0.787837088240314,0.0102939921488309,0.155963302752294,0.100917431192661,0.055045871559633
93,0.226750227294377,0.295914317970939,-0.0691640906765611,0.516534391534392,0.507520481310804,0.00901391022358766,0,0,0
94,0.204436445966761,0.259946304004649,-0.0555098580378886,0.780145684675501,0.727833247994538,0.0523124366809629,0.100917431192661,0.055045871559633,0.0458715596330275
95,0.451718695479814,0.439159876563873,0.0125588189159412,0.954215736473801,0.889961348963643,0.0642543875101584,0.577981651376147,0.458715596330275,0.119266055045872
96,0.345326714452618,0.356621284172297,-0.0112945697196795,0.920404349303432,0.892159361196058,0.0282449881073734,0.422018348623853,0.477064220183486,-0.055045871559633
97,0.414523896178568,0.384064067863096,0.0304598283154721,0.948744903160041,0.915381838260279,0.0333630648997622,0.623853211009174,0.587155963302752,0.036697247706422
98,0.372351274008778,0.34506046954731,0.0272908044614675,0.9461832223929,0.910874295954941,0.0353089264379587,0.403669724770642,0.458715596330275,-0.055045871559633
99,0.267758483775699,0.356920307748608,-0.0891618239729086,0.813726745178358,0.826175541901348,-0.0124487967229903,0.165137614678899,0.220183486238532,-0.055045871559633
100,0.275111534096466,0.31724193435525,-0.0421304002587837,0.820137822153951,0.795112220515446,0.0250256016385049,0.110091743119266,0.165137614678899,-0.055045871559633
101,0.315435505627212,0.296486080719221,0.0189494249079905,0.788978494623656,0.75208013312852,0.0368983614951357,0.128440366972477,0.137614678899083,-0.00917431192660551
102,0.292878041182888,0.332338568075156,-0.0394605268922677,0.719843403311145,0.70131421744325,0.0185291858678955,0.036697247706422,0.073394495412844,-0.036697247706422
103,0.363991034367916,0.35751847060225,0.00647256376566585,0.726883853899983,0.711083503227999,0.0158003506719843,0.0458715596330275,0.0917431192660551,-0.0458715596330275
104,0.304223090515292,0.326036051737211,-0.0218129612219188,0.783836832223929,0.744828831124703,0.0390080010992263,0.0642201834862385,0.119266055045872,-0.055045871559633
105,0.355240835292781,0.281640330484263,0.0736005048085178,0.871633961943595,0.796487427794767,0.0751465341488278,0.201834862385321,0.192660550458716,0.00917431192660551
106,0.224481130454803,0.461465661289312,-0.23698453083451,0.766406383341867,0.777862725110432,-0.0114563417685644,0.073394495412844,0.18348623853211,-0.110091743119266
107,0.282356124790711,0.289571563478984,-0.00721543868827346,0.805224867724868,0.699383427206008,0.10584144051886,0.137614678899083,0.018348623853211,0.119266055045872
108,0.307051527825481,0.366392723982588,-0.0593411961571065,0.891893900781515,0.895417306707629,-0.00352340592611389,0.394495412844037,0.55045871559633,-0.155963302752294
109,0.287467425767046,0.298807988722946,-0.0113405629558991,0.841664533196791,0.83708163438668,0.00458289881011098,0.238532110091743,0.385321100917431,-0.146788990825688
110,0.302699895399924,0.3551208112061,-0.0524209158061764,0.581306536951698,0.59586746885134,-0.0145609318996416,0,0,0
111,0.225374576661329,0.276852859771289,-0.0514782831099597,0.848587642942482,0.854358678955453,-0.00577103601297146,0.275229357798165,0.293577981651376,-0.018348623853211
112,0.22017727370058,0.237347722173567,-0.0171704484729863,0.681046253626899,0.69234297661717,-0.0112967229902714,0.018348623853211,0.0458715596330275,-0.0275229357798165
113,0.24493371194499,0.324326812905195,-0.0793931009602046,0.81102790578597,0.808627752176139,0.00240015360983103,0.155963302752294,0.220183486238532,-0.0642201834862385
114,0.23419402096603,0.344968195229414,-0.110774174263384,0.759483273596177,0.765672782874618,-0.00618950927844086,0.119266055045872,0.137614678899083,-0.018348623853211
115,0.269643543473547,0.368570409751332,-0.098926866277785,0.790482590885817,0.780668629458952,0.00981396142686475,0.0917431192660551,0.137614678899083,-0.0458715596330275
116,0.306230541076312,0.366748566870717,-0.0605180257944056,0.869446568127761,0.84213389656938,0.0273126715583804,0.302752293577982,0.311926605504587,-0.00917431192660551
117,0.294485029539481,0.339522124417403,-0.0450370948779215,0.916026625704045,0.860728848114169,0.0552977775898759,0.394495412844037,0.458715596330275,-0.0642201834862385
118,0.214416699575097,0.388797271487129,-0.174380571912032,0.645886670080218,0.658766564729867,-0.012879894649649,0.00917431192660551,0.036697247706422,-0.0275229357798165
119,0.362720014911293,0.367857995691072,-0.00513798077977995,0.715245775729647,0.722254077471967,-0.0070083017423207,0.00917431192660551,0.0917431192660551,-0.0825688073394495
120,0.310971687653422,0.34997223942522,-0.0390005517717977,0.665048439643347,0.672517414203194,-0.00746897455984696,0,0.018348623853211,-0.018348623853211
121,0.301983627298245,0.378944944985541,-0.0769613176872953,0.811006571087216,0.783851512062521,0.0271550590246951,0.119266055045872,0.238532110091743,-0.119266055045872
122,0.324457202719438,0.434033455390267,-0.109576252670829,0.718648660180918,0.667855929323819,0.050792730857099,0.0458715596330275,0.018348623853211,0.0275229357798165
123,0.221597645044414,0.37447682825128,-0.152879183206867,0.857490231056745,0.736527137736815,0.12096309331993,0.275229357798165,0.055045871559633,0.220183486238532
124,0.277139300298826,0.277444714399404,-0.000305414100578771,0.764016897081413,0.693591056494282,0.0704258405871309,0.055045871559633,0.036697247706422,0.018348623853211
125,0.329444591104513,0.347151848950963,-0.0177072578464501,0.91765873015873,0.781639358252261,0.136019371906469,0.412844036697248,0.119266055045872,0.293577981651376
126,0.364879489529041,0.289582531252515,0.0752969582765263,0.843930513081889,0.805130818892287,0.0387996941896025,0.155963302752294,0.284403669724771,-0.128440366972477
127,0.426626228457831,0.402150818804395,0.0244754096534367,0.886775823989127,0.817076537546721,0.0696992864424056,0.321100917431193,0.201834862385321,0.119266055045872
128,0.359374136276591,0.317847207846819,0.041526928429772,0.943100358422939,0.799248216106014,0.143852142316925,0.596330275229358,0.211009174311927,0.385321100917431
129,0.332951916590082,0.335032968308789,-0.00208105171870632,0.936198583376003,0.833557347670251,0.102641235705752,0.504587155963303,0.256880733944954,0.247706422018349
130,0.37415223878712,0.331546740476091,0.0426054983110284,0.937415052667346,0.874882659156853,0.0625323935104936,0.495412844036697,0.403669724770642,0.0917431192660551
131,0.207437885622536,0.364571063215195,-0.15713317759266,0.836010838026967,0.761627410820959,0.0743834272060079,0.201834862385321,0.155963302752294,0.0458715596330275
132,0.289063723751521,0.303754401327882,-0.0146906775763611,0.855037376826368,0.830805171530978,0.0242322052953896,0.284403669724771,0.293577981651376,-0.00917431192660551
133,0.409858670547774,0.358896504676056,0.0509621658717178,0.913098878695209,0.884790180088345,0.0283086986068638,0.394495412844037,0.403669724770642,-0.00917431192660551
134,0.393655987632343,0.370690546351846,0.0229654412804969,0.660953958545702,0.642732755691471,0.0182212028542305,0.036697247706422,0.018348623853211,0.018348623853211
135,0.383755207737305,0.38889825755561,-0.00514304981830488,0.834904858987428,0.704330190282025,0.130574668705403,0.165137614678899,0.0458715596330275,0.119266055045872
136,0.464115819273459,0.370321847374824,0.0937939718986351,0.901535423037717,0.812841355180065,0.0886940678576518,0.238532110091743,0.238532110091743,0
137,0.54293271306412,0.466329495159594,0.0766032179045256,0.97381498470948,0.918673547400612,0.0551414373088686,0.669724770642202,0.55045871559633,0.119266055045872
138,0.41789253543891,0.34478831927051,0.0731042161684001,0.944741760108733,0.831306536951698,0.113435223157034,0.577981651376147,0.330275229357798,0.247706422018349
139,0.508422174033209,0.357359350451736,0.151062823581473,0.951346415222562,0.842316513761468,0.109029901461094,0.577981651376147,0.348623853211009,0.229357798165138
140,0.510604146440825,0.37591934614239,0.134684800298435,0.965681277607883,0.88247536527353,0.0832059123343527,0.614678899082569,0.477064220183486,0.137614678899083
141,0.37761426703255,0.375732252967444,0.00188201406510663,0.948362640163099,0.869266055045872,0.0790965851172274,0.577981651376147,0.467889908256881,0.110091743119266
